ID,Review_Text,Avg_Historical_Rating,Sentiment_Score,Sentiment_Label
92267,Pesanan sering terlambat saat jam sibuk. Quisquam similique explicabo dolorum.,4.0,-0.65,negatif
113432,Kadang stok kosong saat jam ramai. Ducimus quod quisquam odit ducimus.,4.33,0.0,netral
114018,"Secara umum oke, hanya respon chat kadang lambat. Provident quasi harum saepe tempora quas.",4.4,-0.3,negatif
58940,"Pelayanan standar, masih bisa ditingkatkan. Similique distinctio cupiditate.",3.68,0.0,netral
127233,Selalu repeat order karena kualitasnya terjaga. Rerum quasi aliquid quaerat veniam alias nostrum cumque.,4.33,0.25,positif
20195,"Harga dan kualitas seimbang, pengalaman biasa saja. Sint aspernatur sit expedita occaecati.",4.11,0.0,netral
70793,"Pelayanan standar, masih bisa ditingkatkan. Reiciendis esse odit fugiat.",4.05,0.0,netral
68589,Selalu repeat order karena kualitasnya terjaga. Quam voluptates asperiores accusantium nesciunt minima.,4.7,0.25,positif
44856,"Kualitas produk konsisten, harga masih masuk akal. Facilis eos nulla provident.",4.7,0.2,positif
118855,Selalu repeat order karena kualitasnya terjaga. Delectus a ducimus labore dolores.,4.34,0.25,positif
124719,Selalu repeat order karena kualitasnya terjaga. Fuga blanditiis rerum omnis libero eum similique.,4.7,0.25,positif
130475,"Harga dan kualitas seimbang, pengalaman biasa saja. Optio laborum sequi corporis error quibusdam.",3.94,0.0,netral
125508,Aplikasi pemesanan mudah dipakai dan responsif. Distinctio non necessitatibus illum illo.,5.0,0.55,positif
18689,Selalu repeat order karena kualitasnya terjaga. Dicta repudiandae numquam tenetur quaerat tempora.,4.24,0.25,positif
72132,"Pelayanan cepat dan ramah, pesanan selalu tepat. Ipsa dolores voluptatem asperiores similique illum.",4.3,0.8,positif
94307,Selalu repeat order karena kualitasnya terjaga. Blanditiis eum molestias.,4.46,0.25,positif
145514,Aplikasi pemesanan mudah dipakai dan responsif. Maiores saepe a dicta alias.,4.47,0.55,positif
110982,"Produk cukup baik, kadang waktu tunggu agak lama. Quisquam alias similique quam nesciunt atque eum.",3.65,0.0,netral
44015,"Harga dan kualitas seimbang, pengalaman biasa saja. Harum commodi corrupti voluptatibus repudiandae.",4.23,0.0,netral
143758,"Sudah beberapa kali order, pengalaman makin menurun. Excepturi repudiandae repudiandae a.",3.48,-0.3,negatif
74287,"Secara umum oke, hanya respon chat kadang lambat. Doloribus voluptatibus error labore.",4.31,-0.3,negatif
39308,Kadang stok kosong saat jam ramai. Quaerat velit consectetur natus.,4.06,0.0,netral
141513,"Transaksi digital lancar, proses checkout tidak ribet. Fugit culpa dignissimos inventore.",4.44,-0.25,negatif
58916,Respons admin lambat dan informasi kurang jelas. Doloribus velit dolor ea neque quos.,3.12,-0.55,negatif
12009,"Secara umum oke, hanya respon chat kadang lambat. Unde cum officia nihil unde ab.",3.74,-0.3,negatif
64702,"Pengiriman cepat, admin komunikatif. Earum ipsum optio.",4.63,0.55,positif
80855,"Pelayanan standar, masih bisa ditingkatkan. Facilis sed neque officia minus rerum asperiores.",4.4,0.0,netral
165,Selalu repeat order karena kualitasnya terjaga. Magni pariatur eveniet possimus mollitia.,4.44,0.25,positif
41504,"Pengiriman cepat, admin komunikatif. Soluta ullam nulla aliquam dolorum eius.",4.3,0.55,positif
78155,"Secara umum oke, hanya respon chat kadang lambat. Natus fugiat neque dolores quos quasi incidunt.",4.29,-0.3,negatif
85845,Selalu repeat order karena kualitasnya terjaga. Reiciendis placeat omnis dicta deserunt ea reprehenderit itaque.,4.56,0.25,positif
71833,"Kualitas produk konsisten, harga masih masuk akal. Optio laboriosam impedit dolores eaque.",4.78,0.2,positif
4893,"Sudah beberapa kali order, pengalaman makin menurun. Ex ipsam fuga aliquid fugit unde deserunt.",3.39,-0.3,negatif
5276,"Pengiriman cepat, admin komunikatif. Nihil nulla voluptatibus aliquid qui explicabo.",4.86,0.55,positif
120426,"Produk cukup baik, kadang waktu tunggu agak lama. Itaque assumenda fugit dolore a.",3.89,0.0,netral
85752,"Harga dan kualitas seimbang, pengalaman biasa saja. Rerum laborum laudantium expedita voluptates.",4.4,0.0,netral
21894,Aplikasi pemesanan mudah dipakai dan responsif. Nobis porro eos.,4.37,0.55,positif
20309,Kadang stok kosong saat jam ramai. Earum explicabo ipsum sed.,3.82,0.0,netral
20466,"Harga dan kualitas seimbang, pengalaman biasa saja. Enim id reiciendis et.",4.62,0.0,netral
12853,"Pelayanan standar, masih bisa ditingkatkan. Fugiat vel corporis.",3.55,0.0,netral
61378,Aplikasi pemesanan mudah dipakai dan responsif. Numquam reprehenderit ipsa nemo porro.,5.0,0.55,positif
32625,"Pengiriman cepat, admin komunikatif. Vero optio fugit vero.",5.0,0.55,positif
106264,"Pelayanan cepat dan ramah, pesanan selalu tepat. Sequi non rem distinctio repudiandae.",4.6,0.8,positif
18067,Selalu repeat order karena kualitasnya terjaga. Harum ipsa iusto quam aut.,4.9,0.25,positif
90615,"Produk cukup baik, kadang waktu tunggu agak lama. Eius quia voluptatem consectetur ullam.",3.63,0.0,netral
43863,Harga naik tapi layanan tidak membaik. Dolor quam explicabo fugit cum.,4.21,-0.2,negatif
89225,Selalu repeat order karena kualitasnya terjaga. Quae inventore perferendis sunt perspiciatis fuga dicta.,4.25,0.25,positif
73737,"Transaksi digital lancar, proses checkout tidak ribet. Quos velit possimus omnis doloribus nesciunt.",4.3,-0.25,negatif
140189,"Kualitas tidak konsisten, kadang bagus kadang kurang. Cupiditate adipisci ea eaque.",3.52,-0.25,negatif
119663,"Kualitas tidak konsisten, kadang bagus kadang kurang. Rerum itaque maxime consequatur veniam voluptatum id.",3.03,-0.25,negatif
35380,"Sudah beberapa kali order, pengalaman makin menurun. Voluptates nemo ratione impedit in.",4.02,-0.3,negatif
28807,"Transaksi digital lancar, proses checkout tidak ribet. Fugit similique explicabo illo mollitia sint animi.",4.5,-0.25,negatif
3097,"Produk cukup baik, kadang waktu tunggu agak lama. Quasi porro sapiente dolorem illum voluptates incidunt sequi.",4.36,0.0,netral
37616,Aplikasi pemesanan mudah dipakai dan responsif. Facilis quibusdam aperiam facere recusandae ullam ipsum.,4.3,0.55,positif
112656,Harga naik tapi layanan tidak membaik. Saepe nulla sint ratione natus vitae veritatis.,3.96,-0.2,negatif
90548,Harga naik tapi layanan tidak membaik. In expedita rem labore itaque at.,3.86,-0.2,negatif
39994,Kadang stok kosong saat jam ramai. Laudantium dignissimos modi delectus aliquid eius ab facere.,4.05,0.0,netral
140488,Kadang stok kosong saat jam ramai. Libero deleniti natus ad aliquam.,4.31,0.0,netral
24521,"Harga dan kualitas seimbang, pengalaman biasa saja. Eveniet nihil reprehenderit assumenda repudiandae eligendi velit ut.",4.18,0.0,netral
57912,"Pelayanan standar, masih bisa ditingkatkan. Ullam consequuntur eius ullam reiciendis enim.",3.85,0.0,netral
97759,"Transaksi digital lancar, proses checkout tidak ribet. Doloremque quis tenetur quis ipsam.",4.49,-0.25,negatif
25314,"Kualitas produk konsisten, harga masih masuk akal. Odio a cupiditate ipsa similique quod qui.",4.66,0.2,positif
119096,Aplikasi pemesanan mudah dipakai dan responsif. Dolorem temporibus necessitatibus praesentium temporibus.,4.47,0.55,positif
60606,Selalu repeat order karena kualitasnya terjaga. Possimus eius rerum eligendi optio non deserunt.,4.35,0.25,positif
145354,Selalu repeat order karena kualitasnya terjaga. Reiciendis velit culpa hic libero voluptate.,4.24,0.25,positif
106388,"Secara umum oke, hanya respon chat kadang lambat. Impedit quasi magnam numquam blanditiis.",3.89,-0.3,negatif
25841,"Pengiriman cepat, admin komunikatif. Fuga molestiae quia distinctio at cum architecto.",4.44,0.55,positif
31620,Proses pembayaran sering bermasalah. Eos earum consectetur saepe dolores numquam nemo pariatur.,3.8,-0.35,negatif
111451,"Pengiriman cepat, admin komunikatif. Soluta vero velit inventore tempore vero exercitationem.",4.71,0.55,positif
1373,Selalu repeat order karena kualitasnya terjaga. Animi assumenda ipsa iste non.,4.5,0.25,positif
41099,Selalu repeat order karena kualitasnya terjaga. Laboriosam doloremque neque optio.,5.0,0.25,positif
42232,"Produk cukup baik, kadang waktu tunggu agak lama. Quisquam corrupti explicabo unde quae modi molestias totam.",4.2,0.0,netral
93821,"Pengiriman cepat, admin komunikatif. Adipisci sapiente nam explicabo nihil iste.",4.63,0.55,positif
87276,"Pengiriman cepat, admin komunikatif. Ducimus eum sit a maiores.",4.37,0.55,positif
9405,"Produk cukup baik, kadang waktu tunggu agak lama. Quod dignissimos sint ex.",3.74,0.0,netral
148818,Kadang stok kosong saat jam ramai. Perspiciatis molestias nulla quasi.,3.59,0.0,netral
116132,Aplikasi pemesanan mudah dipakai dan responsif. Occaecati in modi nesciunt.,4.83,0.55,positif
139165,"Kualitas produk konsisten, harga masih masuk akal. Doloribus consectetur distinctio.",5.0,0.2,positif
117696,"Secara umum oke, hanya respon chat kadang lambat. Unde voluptas quo.",3.9,-0.3,negatif
95696,Aplikasi pemesanan mudah dipakai dan responsif. Libero rem aperiam similique.,4.23,0.55,positif
109593,"Pelayanan cepat dan ramah, pesanan selalu tepat. Ut laboriosam laudantium.",4.52,0.8,positif
27204,"Produk cukup baik, kadang waktu tunggu agak lama. Recusandae voluptate recusandae perferendis itaque.",4.46,0.0,netral
44718,"Pelayanan cepat dan ramah, pesanan selalu tepat. Blanditiis in autem dolores eius quibusdam eos delectus.",4.38,0.8,positif
138233,Selalu repeat order karena kualitasnya terjaga. Et corporis laudantium a illum.,4.46,0.25,positif
23602,"Transaksi digital lancar, proses checkout tidak ribet. Doloremque beatae tempora veniam inventore.",4.48,-0.25,negatif
52046,"Harga dan kualitas seimbang, pengalaman biasa saja. Natus alias corrupti occaecati.",4.53,0.0,netral
125409,"Pelayanan standar, masih bisa ditingkatkan. Facere modi excepturi assumenda placeat deleniti.",4.2,0.0,netral
60920,Pesanan sering terlambat saat jam sibuk. Libero aperiam vitae doloribus quod.,4.09,-0.65,negatif
103112,"Transaksi digital lancar, proses checkout tidak ribet. Quia at officiis voluptate.",4.74,-0.25,negatif
20070,Respons admin lambat dan informasi kurang jelas. Eius minima quod enim quasi aut distinctio.,2.55,-0.55,negatif
93456,Selalu repeat order karena kualitasnya terjaga. Tempore sunt repellendus laboriosam sint corrupti.,4.84,0.25,positif
82764,"Pelayanan cepat dan ramah, pesanan selalu tepat. Suscipit minima vero illo magnam repudiandae.",4.32,0.8,positif
148876,"Pelayanan cepat dan ramah, pesanan selalu tepat. Excepturi amet officia molestiae debitis unde dolores autem.",4.79,0.8,positif
10918,"Kualitas tidak konsisten, kadang bagus kadang kurang. Explicabo praesentium incidunt magnam aspernatur minus.",3.77,-0.25,negatif
116868,"Pelayanan cepat dan ramah, pesanan selalu tepat. Provident maiores quidem voluptatum in vero itaque beatae.",4.47,0.8,positif
82898,"Kualitas tidak konsisten, kadang bagus kadang kurang. Laudantium qui quasi nihil doloremque repudiandae dolores accusantium.",3.18,-0.25,negatif
111864,"Pelayanan cepat dan ramah, pesanan selalu tepat. Sunt quod aperiam eum iusto ut quo.",4.64,0.8,positif
59915,"Produk cukup baik, kadang waktu tunggu agak lama. Repellendus impedit nesciunt itaque.",4.4,0.0,netral
13790,"Harga dan kualitas seimbang, pengalaman biasa saja. Ad illo provident adipisci sed veniam.",3.95,0.0,netral
35329,"Produk cukup baik, kadang waktu tunggu agak lama. Dignissimos magni soluta laborum animi delectus amet quas.",4.35,0.0,netral
125713,"Pengiriman cepat, admin komunikatif. Numquam dicta eveniet deleniti explicabo consequuntur fugiat.",4.46,0.55,positif
25959,"Produk cukup baik, kadang waktu tunggu agak lama. Dicta laborum magni velit laboriosam.",3.75,0.0,netral
92570,"Kualitas produk konsisten, harga masih masuk akal. Commodi quaerat velit officiis nesciunt.",4.61,0.2,positif
134952,Aplikasi pemesanan mudah dipakai dan responsif. Enim occaecati fugit dolore asperiores.,4.65,0.55,positif
38474,"Pelayanan cepat dan ramah, pesanan selalu tepat. Maxime voluptas numquam commodi.",4.28,0.8,positif
68479,"Harga dan kualitas seimbang, pengalaman biasa saja. Aliquam fugiat soluta iure.",3.81,0.0,netral
148084,"Kualitas produk konsisten, harga masih masuk akal. Natus neque esse voluptas libero libero.",4.44,0.2,positif
100855,"Pelayanan standar, masih bisa ditingkatkan. Quia distinctio in error at amet ad repellendus.",4.46,0.0,netral
93090,"Harga dan kualitas seimbang, pengalaman biasa saja. Consectetur maiores excepturi error eum aliquam.",4.33,0.0,netral
105772,"Produk cukup baik, kadang waktu tunggu agak lama. Ab doloremque quisquam repellat.",4.26,0.0,netral
142611,"Secara umum oke, hanya respon chat kadang lambat. Vel vel iste error minus dolores perspiciatis.",4.73,-0.3,negatif
9,Selalu repeat order karena kualitasnya terjaga. Eos occaecati suscipit facere deleniti architecto optio.,4.86,0.25,positif
47268,"Pengiriman cepat, admin komunikatif. Cum numquam enim quam officia neque.",4.26,0.55,positif
97317,"Kualitas produk konsisten, harga masih masuk akal. Veniam atque odio consequuntur harum.",4.89,0.2,positif
28803,Selalu repeat order karena kualitasnya terjaga. Eius aperiam necessitatibus sequi dolorum dolores vel dolores.,4.33,0.25,positif
20554,"Pelayanan cepat dan ramah, pesanan selalu tepat. Incidunt nemo culpa ut nisi.",4.31,0.8,positif
50891,"Pengiriman cepat, admin komunikatif. Sit aliquid repellat.",4.63,0.55,positif
81663,Aplikasi pemesanan mudah dipakai dan responsif. Quod velit non error ducimus.,4.8,0.55,positif
142745,"Secara umum oke, hanya respon chat kadang lambat. Sapiente ab illo nam quo.",3.89,-0.3,negatif
13929,"Transaksi digital lancar, proses checkout tidak ribet. Sint vero occaecati quam necessitatibus ab aperiam praesentium.",4.81,-0.25,negatif
140407,Selalu repeat order karena kualitasnya terjaga. Totam veritatis unde illo.,4.94,0.25,positif
18410,Aplikasi pemesanan mudah dipakai dan responsif. Consequuntur temporibus cumque consequatur veniam quibusdam.,5.0,0.55,positif
22898,"Pelayanan standar, masih bisa ditingkatkan. Assumenda asperiores itaque perferendis earum.",4.19,0.0,netral
113701,"Harga dan kualitas seimbang, pengalaman biasa saja. Tenetur et eveniet corrupti nisi.",4.28,0.0,netral
17240,"Pelayanan cepat dan ramah, pesanan selalu tepat. Reprehenderit voluptatum itaque quasi consequatur.",4.31,0.8,positif
44434,"Kualitas produk konsisten, harga masih masuk akal. Eligendi incidunt veniam labore.",4.36,0.2,positif
114536,"Secara umum oke, hanya respon chat kadang lambat. Placeat sint non adipisci vitae voluptatum.",3.96,-0.3,negatif
11597,"Secara umum oke, hanya respon chat kadang lambat. Tenetur ipsa esse sit fugiat amet.",3.82,-0.3,negatif
115519,"Pelayanan cepat dan ramah, pesanan selalu tepat. Beatae quas numquam in.",4.53,0.8,positif
20430,"Sudah beberapa kali order, pengalaman makin menurun. Ipsam non eius sapiente odio perferendis.",3.85,-0.3,negatif
55032,"Pelayanan standar, masih bisa ditingkatkan. Optio cumque corrupti iusto.",3.76,0.0,netral
69590,Selalu repeat order karena kualitasnya terjaga. Numquam quam sit nulla assumenda ratione.,4.3,0.25,positif
273,"Pengiriman cepat, admin komunikatif. Autem ad est perspiciatis vero.",4.32,0.55,positif
104536,Aplikasi pemesanan mudah dipakai dan responsif. Rem quis natus vel.,4.83,0.55,positif
124289,"Secara umum oke, hanya respon chat kadang lambat. Excepturi saepe molestiae temporibus doloribus quia facilis.",4.33,-0.3,negatif
76065,Kadang stok kosong saat jam ramai. Nemo excepturi quo facere consequuntur animi.,4.16,0.0,netral
59783,"Harga dan kualitas seimbang, pengalaman biasa saja. Minus voluptatem velit nostrum.",4.3,0.0,netral
145626,Selalu repeat order karena kualitasnya terjaga. Exercitationem praesentium quae earum a ipsam vel.,4.34,0.25,positif
55954,"Secara umum oke, hanya respon chat kadang lambat. Minima rerum adipisci.",3.57,-0.3,negatif
117263,"Produk cukup baik, kadang waktu tunggu agak lama. Voluptatum assumenda molestias culpa hic asperiores.",3.81,0.0,netral
63259,"Produk cukup baik, kadang waktu tunggu agak lama. Deleniti voluptate architecto in non.",3.77,0.0,netral
73387,Aplikasi pemesanan mudah dipakai dan responsif. Sunt eaque vitae totam laudantium assumenda illum.,4.34,0.55,positif
659,Selalu repeat order karena kualitasnya terjaga. Minima non facilis ullam harum quo.,4.69,0.25,positif
130406,Aplikasi pemesanan mudah dipakai dan responsif. Ipsum cum iure ducimus quasi saepe.,4.83,0.55,positif
88837,"Secara umum oke, hanya respon chat kadang lambat. Impedit illo porro maxime earum accusantium.",4.42,-0.3,negatif
63459,"Harga dan kualitas seimbang, pengalaman biasa saja. Fuga suscipit nam doloremque ipsam ea.",3.67,0.0,netral
126863,"Produk cukup baik, kadang waktu tunggu agak lama. Tempore sapiente occaecati non facilis.",4.03,0.0,netral
73821,"Secara umum oke, hanya respon chat kadang lambat. Eius tenetur officiis ad.",4.17,-0.3,negatif
94883,"Transaksi digital lancar, proses checkout tidak ribet. Iure ullam voluptate quibusdam.",4.8,-0.25,negatif
8481,"Kualitas tidak konsisten, kadang bagus kadang kurang. Beatae nostrum quam.",3.14,-0.25,negatif
42305,"Pelayanan standar, masih bisa ditingkatkan. Tempore illum vitae cum.",3.97,0.0,netral
87214,"Harga dan kualitas seimbang, pengalaman biasa saja. Laudantium deserunt incidunt suscipit ex.",4.08,0.0,netral
3810,"Pengiriman cepat, admin komunikatif. Sint dolorem quam distinctio.",4.21,0.55,positif
134520,Aplikasi pemesanan mudah dipakai dan responsif. Reprehenderit dolore quibusdam quam saepe molestiae.,4.78,0.55,positif
76875,"Sudah beberapa kali order, pengalaman makin menurun. Odio facere quisquam non veritatis pariatur.",3.68,-0.3,negatif
17926,"Kualitas produk konsisten, harga masih masuk akal. Provident libero voluptatem vero nulla soluta.",4.84,0.2,positif
23343,"Produk cukup baik, kadang waktu tunggu agak lama. Doloribus deserunt id eos expedita voluptates.",3.63,0.0,netral
54051,Selalu repeat order karena kualitasnya terjaga. Sit eos eius autem nemo repellendus laudantium.,4.73,0.25,positif
124965,"Secara umum oke, hanya respon chat kadang lambat. Nihil dolorem nulla quod autem facere ea.",3.96,-0.3,negatif
127651,Selalu repeat order karena kualitasnya terjaga. Provident voluptatem nihil numquam.,5.0,0.25,positif
93777,"Kualitas produk konsisten, harga masih masuk akal. Eligendi sequi ducimus at veritatis possimus illo.",4.93,0.2,positif
80281,"Kualitas tidak konsisten, kadang bagus kadang kurang. Enim maiores enim necessitatibus earum incidunt earum.",3.19,-0.25,negatif
90351,Pesanan sering terlambat saat jam sibuk. Dolorem provident culpa qui illo.,4.22,-0.65,negatif
102458,Selalu repeat order karena kualitasnya terjaga. Facilis architecto quam eum quam delectus aliquam totam.,4.3,0.25,positif
98646,"Pelayanan cepat dan ramah, pesanan selalu tepat. Natus eveniet ut deleniti delectus.",4.26,0.8,positif
134017,"Transaksi digital lancar, proses checkout tidak ribet. Nihil nesciunt dignissimos asperiores quia magnam.",4.38,-0.25,negatif
8653,Harga naik tapi layanan tidak membaik. Accusamus porro harum.,3.7,-0.2,negatif
28451,Selalu repeat order karena kualitasnya terjaga. Voluptates id atque delectus voluptatum.,4.7,0.25,positif
57408,Kadang stok kosong saat jam ramai. Perferendis commodi eum quia quos omnis quas.,4.75,0.0,netral
81839,"Secara umum oke, hanya respon chat kadang lambat. Animi quaerat labore.",3.88,-0.3,negatif
64941,"Kualitas tidak konsisten, kadang bagus kadang kurang. Porro dicta porro illum.",3.33,-0.25,negatif
115302,Selalu repeat order karena kualitasnya terjaga. Exercitationem adipisci velit rem voluptatem dolorem.,4.28,0.25,positif
43233,Kadang stok kosong saat jam ramai. Dolorum ex deleniti magni itaque facilis eligendi.,3.95,0.0,netral
80963,"Harga dan kualitas seimbang, pengalaman biasa saja. Ipsam veniam minus maxime amet corrupti.",3.71,0.0,netral
105136,"Produk cukup baik, kadang waktu tunggu agak lama. Doloribus consectetur laborum dignissimos.",3.69,0.0,netral
146176,"Produk cukup baik, kadang waktu tunggu agak lama. Magnam maiores magnam eveniet.",4.33,0.0,netral
46180,Aplikasi pemesanan mudah dipakai dan responsif. Reiciendis quasi omnis.,4.5,0.55,positif
56919,Kadang stok kosong saat jam ramai. Repudiandae culpa quasi.,3.95,0.0,netral
12026,"Pelayanan cepat dan ramah, pesanan selalu tepat. Dolore harum quidem libero totam odit voluptas perferendis.",4.27,0.8,positif
82107,"Kualitas tidak konsisten, kadang bagus kadang kurang. Aspernatur quia error suscipit totam nihil.",3.53,-0.25,negatif
118565,Kadang stok kosong saat jam ramai. Nisi nisi saepe labore officia.,3.76,0.0,netral
121781,"Produk cukup baik, kadang waktu tunggu agak lama. Harum ea nemo incidunt eaque aspernatur.",3.98,0.0,netral
130243,"Kualitas tidak konsisten, kadang bagus kadang kurang. Enim eius ipsa porro.",2.81,-0.25,negatif
132326,"Produk cukup baik, kadang waktu tunggu agak lama. Expedita voluptatibus beatae itaque.",4.01,0.0,netral
96311,"Secara umum oke, hanya respon chat kadang lambat. Sapiente corporis porro provident.",3.92,-0.3,negatif
120316,"Transaksi digital lancar, proses checkout tidak ribet. Autem quae voluptatibus eius ipsum illum sit.",4.8,-0.25,negatif
137663,Aplikasi pemesanan mudah dipakai dan responsif. Ad neque reprehenderit praesentium odio rerum tenetur.,4.8,0.55,positif
53818,"Transaksi digital lancar, proses checkout tidak ribet. Recusandae odio enim molestiae explicabo repellat aut.",4.87,-0.25,negatif
103476,"Produk cukup baik, kadang waktu tunggu agak lama. Nesciunt quo reprehenderit dolores quisquam nulla.",4.01,0.0,netral
48853,Kadang stok kosong saat jam ramai. Incidunt iste aperiam rerum.,4.37,0.0,netral
7624,"Pelayanan cepat dan ramah, pesanan selalu tepat. Blanditiis totam dignissimos.",4.56,0.8,positif
149362,"Kualitas produk konsisten, harga masih masuk akal. Aliquam harum corporis voluptas dolores necessitatibus.",4.64,0.2,positif
139464,"Pelayanan standar, masih bisa ditingkatkan. Molestiae dolorem sint adipisci eius.",4.17,0.0,netral
86624,Kadang stok kosong saat jam ramai. Dolor numquam delectus rem sit.,4.18,0.0,netral
80451,"Kualitas produk konsisten, harga masih masuk akal. Eius officiis sint modi nisi.",4.76,0.2,positif
2990,Kadang stok kosong saat jam ramai. Fuga fuga eligendi expedita voluptate soluta.,3.72,0.0,netral
25950,Kadang stok kosong saat jam ramai. Dignissimos sunt iste ex autem deserunt libero.,4.13,0.0,netral
49382,"Kualitas produk konsisten, harga masih masuk akal. Est a cumque est quidem.",4.47,0.2,positif
25741,"Pengiriman cepat, admin komunikatif. Eos in odio reprehenderit quaerat nostrum.",4.37,0.55,positif
24070,Kadang stok kosong saat jam ramai. Deleniti velit corrupti nulla.,4.11,0.0,netral
89964,Aplikasi pemesanan mudah dipakai dan responsif. Possimus tempora quam expedita.,4.26,0.55,positif
118706,"Sudah beberapa kali order, pengalaman makin menurun. Rerum commodi tempore et in quam corporis.",2.82,-0.3,negatif
89608,Kadang stok kosong saat jam ramai. Accusamus neque voluptate quidem ad delectus a.,4.22,0.0,netral
47609,"Secara umum oke, hanya respon chat kadang lambat. Quisquam magnam ullam porro eos.",3.53,-0.3,negatif
149547,"Secara umum oke, hanya respon chat kadang lambat. Numquam nostrum suscipit dolores.",4.15,-0.3,negatif
41495,Pesanan sering terlambat saat jam sibuk. Corrupti nostrum blanditiis eius illum.,3.94,-0.65,negatif
126652,"Harga dan kualitas seimbang, pengalaman biasa saja. Tempora sunt sed laborum.",3.68,0.0,netral
102214,Aplikasi pemesanan mudah dipakai dan responsif. Magnam pariatur at tenetur autem.,4.6,0.55,positif
79826,Aplikasi pemesanan mudah dipakai dan responsif. Nemo ut beatae assumenda facilis neque eligendi.,4.67,0.55,positif
97033,"Pelayanan standar, masih bisa ditingkatkan. Accusamus ipsum fugit reprehenderit animi ducimus voluptatem.",4.29,0.0,netral
107256,"Pengiriman cepat, admin komunikatif. Hic fugit quo saepe non iure laudantium.",4.54,0.55,positif
128054,"Harga dan kualitas seimbang, pengalaman biasa saja. Quidem possimus porro nisi.",4.46,0.0,netral
125886,"Kualitas produk konsisten, harga masih masuk akal. Voluptates deserunt voluptas adipisci repudiandae deleniti.",4.28,0.2,positif
51895,"Produk cukup baik, kadang waktu tunggu agak lama. Error pariatur nulla illum ipsum.",4.76,0.0,netral
24515,"Pelayanan standar, masih bisa ditingkatkan. Aspernatur harum iste odio.",4.35,0.0,netral
13194,"Kualitas tidak konsisten, kadang bagus kadang kurang. Dolor dignissimos sequi nesciunt.",3.81,-0.25,negatif
59191,"Produk cukup baik, kadang waktu tunggu agak lama. Ea molestiae provident odio voluptas expedita.",2.35,0.0,netral
18058,Selalu repeat order karena kualitasnya terjaga. Officia enim eius earum.,4.33,0.25,positif
38783,Kadang stok kosong saat jam ramai. Commodi repellat facilis expedita facilis corporis architecto.,4.21,0.0,netral
111405,"Secara umum oke, hanya respon chat kadang lambat. Provident cumque maiores recusandae.",3.41,-0.3,negatif
114334,"Harga dan kualitas seimbang, pengalaman biasa saja. Veritatis cupiditate facere.",4.17,0.0,netral
112453,"Harga dan kualitas seimbang, pengalaman biasa saja. Ratione atque sequi eligendi.",3.79,0.0,netral
19473,"Pelayanan cepat dan ramah, pesanan selalu tepat. Qui incidunt commodi itaque.",4.51,0.8,positif
15073,"Harga dan kualitas seimbang, pengalaman biasa saja. Ex voluptatibus voluptates neque dolorum tempore maiores.",4.32,0.0,netral
126484,"Sudah beberapa kali order, pengalaman makin menurun. Voluptas vitae delectus provident.",2.89,-0.3,negatif
127198,"Pelayanan standar, masih bisa ditingkatkan. Labore modi at.",4.13,0.0,netral
2533,"Harga dan kualitas seimbang, pengalaman biasa saja. Reiciendis suscipit explicabo voluptas eligendi adipisci.",4.96,0.0,netral
16834,"Kualitas produk konsisten, harga masih masuk akal. Sunt soluta ullam hic.",5.0,0.2,positif
119323,"Harga dan kualitas seimbang, pengalaman biasa saja. Eius suscipit nostrum voluptatem.",3.9,0.0,netral
27643,"Pelayanan cepat dan ramah, pesanan selalu tepat. Necessitatibus omnis porro veritatis.",4.51,0.8,positif
94682,"Produk cukup baik, kadang waktu tunggu agak lama. Laborum soluta in fugit quae totam.",3.91,0.0,netral
64214,"Pelayanan standar, masih bisa ditingkatkan. Vero corporis ducimus impedit sit nesciunt maxime maiores.",3.92,0.0,netral
123426,"Produk cukup baik, kadang waktu tunggu agak lama. Tempore accusamus harum esse explicabo.",4.27,0.0,netral
30411,"Produk cukup baik, kadang waktu tunggu agak lama. Sequi velit aperiam quod deleniti totam autem.",4.17,0.0,netral
147666,Aplikasi pemesanan mudah dipakai dan responsif. Corrupti cumque hic praesentium iste alias quo.,4.48,0.55,positif
112254,Selalu repeat order karena kualitasnya terjaga. Corrupti numquam quidem expedita natus.,4.67,0.25,positif
138254,"Sudah beberapa kali order, pengalaman makin menurun. Iste velit sed magni.",3.57,-0.3,negatif
24452,"Pengiriman cepat, admin komunikatif. Exercitationem odio incidunt dignissimos facere sint possimus.",4.78,0.55,positif
54446,"Pelayanan standar, masih bisa ditingkatkan. Aliquam nam aut assumenda.",3.98,0.0,netral
122506,"Pelayanan standar, masih bisa ditingkatkan. Voluptatum ipsa ab optio facilis incidunt.",3.73,0.0,netral
67465,"Produk cukup baik, kadang waktu tunggu agak lama. Amet labore magnam nihil quod.",4.35,0.0,netral
76302,"Pelayanan standar, masih bisa ditingkatkan. Nulla labore aut necessitatibus.",3.64,0.0,netral
85533,"Pelayanan standar, masih bisa ditingkatkan. Sunt quos cumque incidunt facilis.",4.4,0.0,netral
135944,Harga naik tapi layanan tidak membaik. Magnam vitae voluptatibus sapiente possimus officia.,3.25,-0.2,negatif
79743,"Transaksi digital lancar, proses checkout tidak ribet. Ut cum vitae excepturi perspiciatis quos eius.",4.2,-0.25,negatif
